Principal;TimeStamp;Rule;Support;Confidence;Lift;Count;
11980040000163;201905;"{11077741000197,19190832000146} => {11980040000163}";0,0104712041884817;1;63,6666666666667;4;
19190832000146;201905;"{11077741000197,11980040000163} => {19190832000146}";0,0104712041884817;1;95,5;4;
30223033000161;201905;"{15130732000173,26536443000195} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{9538374000130,15130732000173} => {30223033000161}";0,0157068062827225;1;4,02105263157895;6;
30223033000161;201905;"{15130732000173,30814518000120} => {30223033000161}";0,0183246073298429;1;4,02105263157895;7;
30223033000161;201905;"{15130732000173,28089897000190} => {30223033000161}";0,0157068062827225;1;4,02105263157895;6;
27520617000194;201905;"{24136684000111,30359598000170} => {27520617000194}";0,0104712041884817;1;27,2857142857143;4;
30223033000161;201905;"{24136684000111,30359598000170} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{24136684000111,27520617000194} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
30223033000161;201905;"{24136684000111,30814518000120} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{24136684000111,28089897000190} => {30223033000161}";0,0209424083769634;1;4,02105263157895;8;
30223033000161;201905;"{10733208000173,23534848000104} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
30223033000161;201905;"{10733208000173,30366407000106} => {30223033000161}";0,0157068062827225;1;4,02105263157895;6;
30223033000161;201905;"{10733208000173,26889274000177} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{10733208000173,28089897000190} => {30223033000161}";0,0157068062827225;1;4,02105263157895;6;
30223033000161;201905;"{5207424000145,10733208000173} => {30223033000161}";0,0183246073298429;1;4,02105263157895;7;
26469541000157;201905;"{4176836000100,19571002000169} => {26469541000157}";0,0104712041884817;1;42,4444444444444;4;
19571002000169;201905;"{4176836000100,26469541000157} => {19571002000169}";0,0104712041884817;1;42,4444444444444;4;
27184259000196;201905;"{4176836000100,19571002000169} => {27184259000196}";0,0104712041884817;1;34,7272727272727;4;
19571002000169;201905;"{4176836000100,27184259000196} => {19571002000169}";0,0104712041884817;1;42,4444444444444;4;
19571002000169;201905;"{4176836000100,8772301000145} => {19571002000169}";0,0104712041884817;1;42,4444444444444;4;
14517117000151;201905;"{4176836000100,19571002000169} => {14517117000151}";0,0104712041884817;1;20,1052631578947;4;
19571002000169;201905;"{4176836000100,14517117000151} => {19571002000169}";0,0104712041884817;1;42,4444444444444;4;
27184259000196;201905;"{4176836000100,26469541000157} => {27184259000196}";0,0104712041884817;1;34,7272727272727;4;
26469541000157;201905;"{4176836000100,27184259000196} => {26469541000157}";0,0104712041884817;1;42,4444444444444;4;
26469541000157;201905;"{4176836000100,8772301000145} => {26469541000157}";0,0104712041884817;1;42,4444444444444;4;
14517117000151;201905;"{4176836000100,26469541000157} => {14517117000151}";0,0104712041884817;1;20,1052631578947;4;
26469541000157;201905;"{4176836000100,14517117000151} => {26469541000157}";0,0104712041884817;1;42,4444444444444;4;
27184259000196;201905;"{4176836000100,8772301000145} => {27184259000196}";0,0104712041884817;1;34,7272727272727;4;
14517117000151;201905;"{4176836000100,27184259000196} => {14517117000151}";0,0104712041884817;1;20,1052631578947;4;
27184259000196;201905;"{4176836000100,14517117000151} => {27184259000196}";0,0104712041884817;1;34,7272727272727;4;
14517117000151;201905;"{4176836000100,8772301000145} => {14517117000151}";0,0104712041884817;1;20,1052631578947;4;
26469541000157;201905;"{8658622000113,14517117000151} => {26469541000157}";0,0104712041884817;1;42,4444444444444;4;
30223033000161;201905;"{27520617000194,31791509000123} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
30223033000161;201905;"{30366407000106,31791509000123} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{30814518000120,31791509000123} => {30223033000161}";0,0157068062827225;1;4,02105263157895;6;
30223033000161;201905;"{26889274000177,31791509000123} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{28089897000190,31791509000123} => {30223033000161}";0,0183246073298429;1;4,02105263157895;7;
30223033000161;201905;"{18596838000155,23534848000104} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
30223033000161;201905;"{18596838000155,28089897000190} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{5207424000145,18596838000155} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
11980040000163;201905;"{9295682000181,11077741000197} => {11980040000163}";0,0104712041884817;1;63,6666666666667;4;
11980040000163;201905;"{4558234000100,9295682000181} => {11980040000163}";0,0104712041884817;1;63,6666666666667;4;
30223033000161;201905;"{9538374000130,17356181000196} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{20204978000182,27520617000194} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{9538374000130,20204978000182} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{20204978000182,30814518000120} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{20204978000182,28089897000190} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
11877124000176;201905;"{3951140000133,82641325002161} => {11877124000176}";0,0104712041884817;1;63,6666666666667;4;
82641325002161;201905;"{3951140000133,11877124000176} => {82641325002161}";0,0104712041884817;1;76,4;4;
30223033000161;201905;"{9035549000196,26889274000177} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
30223033000161;201905;"{9538374000130,26148145000128} => {30223033000161}";0,0157068062827225;1;4,02105263157895;6;
30223033000161;201905;"{26148145000128,30366407000106} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{26148145000128,29926189000120} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{26148145000128,30814518000120} => {30223033000161}";0,0183246073298429;1;4,02105263157895;7;
30223033000161;201905;"{26148145000128,26889274000177} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{26148145000128,28089897000190} => {30223033000161}";0,0183246073298429;1;4,02105263157895;7;
30223033000161;201905;"{26536443000195,30359598000170} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{4896000000172,26536443000195} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{12464710000151,26536443000195} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
30223033000161;201905;"{26536443000195,30814518000120} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
30223033000161;201905;"{26536443000195,28089897000190} => {30223033000161}";0,0261780104712042;1;4,02105263157895;10;
30223033000161;201905;"{5207424000145,26536443000195} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
27184259000196;201905;"{8772301000145,18707234000139} => {27184259000196}";0,0104712041884817;1;34,7272727272727;4;
27184259000196;201905;"{18707234000139,20483193000196} => {27184259000196}";0,0104712041884817;1;34,7272727272727;4;
18707234000139;201905;"{20483193000196,27184259000196} => {18707234000139}";0,0104712041884817;1;34,7272727272727;4;
30223033000161;201905;"{23534848000104,30359598000170} => {30223033000161}";0,0157068062827225;1;4,02105263157895;6;
30223033000161;201905;"{4896000000172,30359598000170} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{27520617000194,30359598000170} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{30359598000170,30366407000106} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
30223033000161;201905;"{30359598000170,30814518000120} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{28089897000190,30359598000170} => {30223033000161}";0,0157068062827225;1;4,02105263157895;6;
30223033000161;201905;"{4896000000172,23534848000104} => {30223033000161}";0,0157068062827225;1;4,02105263157895;6;
30223033000161;201905;"{12464710000151,23534848000104} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
30223033000161;201905;"{23534848000104,30366407000106} => {30223033000161}";0,0209424083769634;1;4,02105263157895;8;
30223033000161;201905;"{23534848000104,30814518000120} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
30223033000161;201905;"{23534848000104,26889274000177} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{23534848000104,28089897000190} => {30223033000161}";0,0235602094240838;1;4,02105263157895;9;
30223033000161;201905;"{5207424000145,23534848000104} => {30223033000161}";0,0183246073298429;1;4,02105263157895;7;
30223033000161;201905;"{4896000000172,12464710000151} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
30223033000161;201905;"{4896000000172,30814518000120} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
30223033000161;201905;"{4896000000172,28089897000190} => {30223033000161}";0,0183246073298429;1;4,02105263157895;7;
18680580000170;201905;"{21128750000113,28314084000157} => {18680580000170}";0,0104712041884817;1;76,4;4;
21128750000113;201905;"{18680580000170,28314084000157} => {21128750000113}";0,0104712041884817;1;76,4;4;
18680580000170;201905;"{4567265000127,21128750000113} => {18680580000170}";0,0130890052356021;1;76,4;5;
21128750000113;201905;"{4567265000127,18680580000170} => {21128750000113}";0,0130890052356021;1;76,4;5;
18680580000170;201905;"{21128750000113,27893706000186} => {18680580000170}";0,0104712041884817;1;76,4;4;
21128750000113;201905;"{18680580000170,27893706000186} => {21128750000113}";0,0104712041884817;1;76,4;4;
11099588000107;201905;"{18680580000170,21128750000113} => {11099588000107}";0,0130890052356021;1;47,75;5;
18680580000170;201905;"{11099588000107,21128750000113} => {18680580000170}";0,0130890052356021;1;76,4;5;
21128750000113;201905;"{11099588000107,18680580000170} => {21128750000113}";0,0130890052356021;1;76,4;5;
18680580000170;201905;"{7734851000107,21128750000113} => {18680580000170}";0,0104712041884817;1;76,4;4;
21128750000113;201905;"{7734851000107,18680580000170} => {21128750000113}";0,0104712041884817;1;76,4;4;
18680580000170;201905;"{21128750000113,32314972000147} => {18680580000170}";0,0104712041884817;1;76,4;4;
21128750000113;201905;"{18680580000170,32314972000147} => {21128750000113}";0,0104712041884817;1;76,4;4;
21128750000113;201905;"{4567265000127,28314084000157} => {21128750000113}";0,0104712041884817;1;76,4;4;
28314084000157;201905;"{21128750000113,27893706000186} => {28314084000157}";0,0104712041884817;1;63,6666666666667;4;
21128750000113;201905;"{27893706000186,28314084000157} => {21128750000113}";0,0104712041884817;1;76,4;4;
11099588000107;201905;"{21128750000113,28314084000157} => {11099588000107}";0,0104712041884817;1;47,75;4;
21128750000113;201905;"{11099588000107,28314084000157} => {21128750000113}";0,0104712041884817;1;76,4;4;
28314084000157;201905;"{7734851000107,21128750000113} => {28314084000157}";0,0104712041884817;1;63,6666666666667;4;
21128750000113;201905;"{7734851000107,28314084000157} => {21128750000113}";0,0104712041884817;1;76,4;4;
32314972000147;201905;"{21128750000113,28314084000157} => {32314972000147}";0,0104712041884817;1;29,3846153846154;4;
28314084000157;201905;"{21128750000113,32314972000147} => {28314084000157}";0,0104712041884817;1;63,6666666666667;4;
21128750000113;201905;"{28314084000157,32314972000147} => {21128750000113}";0,0104712041884817;1;76,4;4;
21128750000113;201905;"{4567265000127,27893706000186} => {21128750000113}";0,0104712041884817;1;76,4;4;
11099588000107;201905;"{4567265000127,21128750000113} => {11099588000107}";0,0130890052356021;1;47,75;5;
21128750000113;201905;"{4567265000127,11099588000107} => {21128750000113}";0,0130890052356021;1;76,4;5;
21128750000113;201905;"{4567265000127,7734851000107} => {21128750000113}";0,0104712041884817;1;76,4;4;
11099588000107;201905;"{21128750000113,27893706000186} => {11099588000107}";0,0104712041884817;1;47,75;4;
21128750000113;201905;"{11099588000107,27893706000186} => {21128750000113}";0,0104712041884817;1;76,4;4;
32314972000147;201905;"{21128750000113,27893706000186} => {32314972000147}";0,0104712041884817;1;29,3846153846154;4;
11099588000107;201905;"{7734851000107,21128750000113} => {11099588000107}";0,0104712041884817;1;47,75;4;
11099588000107;201905;"{21128750000113,32314972000147} => {11099588000107}";0,0104712041884817;1;47,75;4;
21128750000113;201905;"{11099588000107,32314972000147} => {21128750000113}";0,0104712041884817;1;76,4;4;
32314972000147;201905;"{7734851000107,21128750000113} => {32314972000147}";0,0104712041884817;1;29,3846153846154;4;
30223033000161;201905;"{9538374000130,27520617000194} => {30223033000161}";0,0130890052356021;1;4,02105263157895;5;
30223033000161;201905;"{27520617000194,30366407000106} => {30223033000161}";0,0157068062827225;1;4,02105263157895;6;
30223033000161;201905;"{27520617000194,30814518000120} => {30223033000161}";0,0209424083769634;1;4,02105263157895;8;
30223033000161;201905;"{26889274000177,27520617000194} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
30223033000161;201905;"{27520617000194,28089897000190} => {30223033000161}";0,0261780104712042;1;4,02105263157895;10;
30223033000161;201905;"{5207424000145,27520617000194} => {30223033000161}";0,0104712041884817;1;4,02105263157895;4;
18680580000170;201905;"{4567265000127,28314084000157} => {18680580000170}";0,0104712041884817;1;76,4;4;
28314084000157;201905;"{18680580000170,27893706000186} => {28314084000157}";0,0104712041884817;1;63,6666666666667;4;
18680580000170;201905;"{27893706000186,28314084000157} => {18680580000170}";0,0104712041884817;1;76,4;4;
11099588000107;201905;"{18680580000170,28314084000157} => {11099588000107}";0,0104712041884817;1;47,75;4;
18680580000170;201905;"{11099588000107,28314084000157} => {18680580000170}";0,0104712041884817;1;76,4;4;
28314084000157;201905;"{7734851000107,18680580000170} => {28314084000157}";0,0104712041884817;1;63,6666666666667;4;
18680580000170;201905;"{7734851000107,28314084000157} => {18680580000170}";0,0104712041884817;1;76,4;4;
32314972000147;201905;"{18680580000170,28314084000157} => {32314972000147}";0,0104712041884817;1;29,3846153846154;4;
28314084000157;201905;"{18680580000170,32314972000147} => {28314084000157}";0,0104712041884817;1;63,6666666666667;4;
18680580000170;201905;"{28314084000157,32314972000147} => {18680580000170}";0,0104712041884817;1;76,4;4;
18680580000170;201905;"{4567265000127,27893706000186} => {18680580000170}";0,0104712041884817;1;76,4;4;
11099588000107;201905;"{4567265000127,18680580000170} => {11099588000107}";0,0130890052356021;1;47,75;5;
